clean_text,sentiment
hard to use lots of ads and randomly closes apps,Negative
waste of money ask alexa a question and you are lucky if you get an answer instead of i m not sure,Negative
this is fun but would not buy again not very informative keeps say i do not understand your question,Negative
hi i ordered this for my daughter who has an extensive liking of tablets she didnt like it because of lack of google play services and she didnt have the patience to work with it i knew that the os is only amazon specific but despite the apps that can be downloaded she was disappointed i returned it if you are an avid amazon person the tablet works great if you want a google tablet this isn t for you i would recommend these for people that want a good decent tablet that they can read and use amazon apps on,Negative
purchased this device at launch pack for xx and now youtube doesn t work youtube was one of the main features that i used without youtube you ll be better off buying the echo dot instead,Negative
bought this mostly as a backup and to read a few books since i have a larger cell phone and a back up used it occasionally may or hours of use till this week when i sent my laptop in for repairs so i probably used it a tot this week i was watching my rd primetime video this week and it simply turned off it will not turn on using any power trick such as safe mode it is gone it is toast bought it october it quit on february my old fire lasted or years with more use it had stereo speakers lasted a week on a charge not or days sturdier built this is full of junk i am not just offered more apps it is constantly trying to add them junk junk junk,Negative
i was looking for a kindle whitepaper i saw online for what a deal i ordered it on line and picked it up in the store i got it home and couldn t adjust the brightness after a lengthy time with online customer service i called customer service after minuets with speaking to a female elmer fud that doesn t speak english well i figured i would just return it although it looks identical to the model you can not adjust the brightness that would have been good information before i bought it,Negative
waste of money ask alexa a question and you are lucky if you get an answer instead of i m not sure,Negative
gave it to my granddaughter and she loves it i want to buy one for myself,Negative
i bought these as a gift for my adult kids to video chat while in college the second best feature was youtube amazon just sell google home and chromcast for goodness sakes,Negative
bought this mostly as a backup and to read a few books since i have a larger cell phone and a back up used it occasionally may or hours of use till this week when i sent my laptop in for repairs so i probably used it a tot this week i was watching my rd primetime video this week and it simply turned off it will not turn on using any power trick such as safe mode it is gone it is toast bought it october it quit on february my old fire lasted or years with more use it had stereo speakers lasted a week on a charge not or days sturdier built this is full of junk i am not just offered more apps it is constantly trying to add them junk junk junk,Negative
not sure why but it kept freezing and ended up having to return it very disappointing,Negative
waste of money ask alexa a question and you are lucky if you get an answer instead of i m not sure,Negative
the last models of kindle hdx have been terrible we have purchased of each model of kindle and up until the last models they have been great last years had to be replaced or times and for the same problem the slot for the sd card is defective i gave up and bought the newest model it shuts completely down if you try to plug it in to external speakers and sometimes it shuts down for no reason it s going back after the first of the year this is going to be my last year for kindles unless they make them the same quality as before phooey,Negative
st kindle screen failed had to reboot often customer service couldn t fix replaced nd one screen reboots often customer service offered replace just want one that works can t get upgrade replacement,Negative
i bought of the amazon fire tablets because the sales guy said that they were great and ran really fast i have very fast internet and this thing just barely chugs along if you play a game it constantly stalls and freezes the sound quality when i play music is terrible i was planning on buying one for each of my nieces and nephews if they ran well but now i know that wouldn t work for them because they are horrible,Negative
my first tablet was a kindle i was curious about the updated version very disappointed,Negative
the protector was not made for the fire as it was to large and had no directions that were coherent worse purchase from best buy ever,Negative
i bought this kindle for my year old grand daughter i bought a warranty for it i bought it in august i have already had to replace it the charger connection got loose and was not charging well it has happened again i will need to exchange it again the problem is that i have to buy the warranty each time i was going to buy one for her brothers and sister but i am now rethinking that,Negative
difficult to purchase no stock in stores no order online or ship to store available when it did become available it did not work once it turned on i couldn t get any further i could not log onto wifi network though other items in my household work also the product wouldnt move past setting up the clock tried days gave up and returned the item,Negative
purchased for my father in law this was the most frustrating experience not user friendly not friendly at all stick with a name brand tablet apple samsung etc avoid this device at all costs,Negative
i loved this tablet i did but i did not love that i was being sold ads every time i powered up i loathe even more that i would have had to pay to discontinue that feature amazon if you want dollars for the kindle fire charge it but don t under price the device and then flash ads at the the consumer at every opportunity it is unbecoming of you i returned this item pronto,Negative
this does not give great answers and the connection is not that great exchanging for a google home,Negative
the last models of kindle hdx have been terrible we have purchased of each model of kindle and up until the last models they have been great last years had to be replaced or times and for the same problem the slot for the sd card is defective i gave up and bought the newest model it shuts completely down if you try to plug it in to external speakers and sometimes it shuts down for no reason it s going back after the first of the year this is going to be my last year for kindles unless they make them the same quality as before phooey,Negative
i bought this kindle for my year old grand daughter i bought a warranty for it i bought it in august i have already had to replace it the charger connection got loose and was not charging well it has happened again i will need to exchange it again the problem is that i have to buy the warranty each time i was going to buy one for her brothers and sister but i am now rethinking that,Negative
the last models of kindle hdx have been terrible we have purchased of each model of kindle and up until the last models they have been great last years had to be replaced or times and for the same problem the slot for the sd card is defective i gave up and bought the newest model it shuts completely down if you try to plug it in to external speakers and sometimes it shuts down for no reason it s going back after the first of the year this is going to be my last year for kindles unless they make them the same quality as before phooey,Negative
i brought this tablet during the black friday sale fast forward to christmas when my year opens it he was happy i set it up for him two days later it crashed never came back on blank screen he was disappointed and so was i,Negative
looking at the picture and seeing it was th generation i assumed it would be a great device i had an original kindle but i stopped using it because it wasn t backlit i thought an th generation would be backlit and the picture makes it look backlit but it is not after minutes on the phone with amazon trying to make it brighter the technician finally realized that th generation is not supported with backlights i took it back to target and purchased the paperwhite which was more money but definitely worth it the th generation one is smaller so i assumed that was the reason for the price difference target made the experience pleasant,Negative
waste of money ask alexa a question and you are lucky if you get an answer instead of i m not sure,Negative
the tap is a great concept i love my echo so a portable one was that much better however the sound is pretty terrible no bass and can be scratchy it was a good concept just poor execution,Negative
qc is really bad on this product and does not catch the voice properly,Negative
loved my husbands th generation disappointed in my th generation th generation has speakers and sound is much louder than the current th generation i purchased this expecting the same quality in sound or better since i use the kindle to watch my tv shows,Negative
cumbersome complicated and not kid friendly went with apple suggesting you do too,Negative
bought this mostly as a backup and to read a few books since i have a larger cell phone and a back up used it occasionally may or hours of use till this week when i sent my laptop in for repairs so i probably used it a tot this week i was watching my rd primetime video this week and it simply turned off it will not turn on using any power trick such as safe mode it is gone it is toast bought it october it quit on february my old fire lasted or years with more use it had stereo speakers lasted a week on a charge not or days sturdier built this is full of junk i am not just offered more apps it is constantly trying to add them junk junk junk,Negative
i i thought the buy for my child bc the kids mode but it was very poor,Negative
would not take a charge good thing i tried before wrapping it for christmas,Negative
too proprietary the apps my daughter liked i could not install on it for her so basically it was worthless for me and i returned it,Negative
fire tablet is very powerful for the size and does everything,Negative
i bought this product months back it is very slow i can t open any app in seconds os is different than others so we can t get normal apps easily only one thing i can say is slow slow slow performance i don t know how to replace it need some help from best buy people i don t know whether i got defective piece or this is the actual performance,Negative
too proprietary the apps my daughter liked i could not install on it for her so basically it was worthless for me and i returned it,Negative
the speaker voice quality is terrible compare the similar size my logitech ue boom the price is too high even i got on promotion with,Negative
i do not like this tablet one bit it has to be registered with amazon for it to function and it failed every time i finally had to resort to calling amazon s customer service also not an easy task to get it registered there seems to be glitch in the programming because when it failed again i had to follow the same steps all over again to get it registered i would highly recommend skipping this tablet and getting one that is not tied to any one company s operations programming or software,Negative
purchased this device at launch pack for xx and now youtube doesn t work youtube was one of the main features that i used without youtube you ll be better off buying the echo dot instead,Negative
she could perform some tasks but most things she didn t know so agrivating,Negative
i didn t find it useful for my yr old daugter so i returned it the other day all the games in it r so kiddy games,Negative
worst product ever constantly screwing up and filled with ads you have to pay to remove best buy refused to help when i wanted to return it,Negative
my first tablet was a kindle i was curious about the updated version very disappointed,Negative
too proprietary the apps my daughter liked i could not install on it for her so basically it was worthless for me and i returned it,Negative
i was looking for a kindle whitepaper i saw online for what a deal i ordered it on line and picked it up in the store i got it home and couldn t adjust the brightness after a lengthy time with online customer service i called customer service after minuets with speaking to a female elmer fud that doesn t speak english well i figured i would just return it although it looks identical to the model you can not adjust the brightness that would have been good information before i bought it,Negative
worst product ever constantly screwing up and filled with ads you have to pay to remove best buy refused to help when i wanted to return it,Negative
i bought of the amazon fire tablets because the sales guy said that they were great and ran really fast i have very fast internet and this thing just barely chugs along if you play a game it constantly stalls and freezes the sound quality when i play music is terrible i was planning on buying one for each of my nieces and nephews if they ran well but now i know that wouldn t work for them because they are horrible,Negative
this does not give great answers and the connection is not that great exchanging for a google home,Negative
i bought this kindle for my year old grand daughter i bought a warranty for it i bought it in august i have already had to replace it the charger connection got loose and was not charging well it has happened again i will need to exchange it again the problem is that i have to buy the warranty each time i was going to buy one for her brothers and sister but i am now rethinking that,Negative
nice size very clear but randomly shuts off cant remove unwanted apps from the home screen if you watch video it buffers alot and laggs,Negative
can t really give a full review since the kindle fire seemed to work properly however the security webroot anywhere that was included was impossible to install i tried calling geek squad times for support and was disconnected every time i finally went to store for instructions which they printed off but still would not download i ve ended up buying an ipad which is fantastic and would not buy again from bestbuy,Negative
my year old dropped this from a standing position about a foot off the ground and it busted i had to use the bb warranty to replace it the day after purchase for a fall that the tablet should ve been able to handle that is designed for kids i m happy with the apps but definitely not thrilled with the lack of protection that is designed for kids,Negative
less than useless does not work with amazon cloudcam i purchased this from best buy to allow me to monitor my two cloud cams from my kitchen i am very tech savvy and have numerous alexa devices but have been unable to get it to work i tried installing and enabling the amazon cloudcam skill made sure there were no new updates for the show the show automatically updated when i first plugged it in the final straw was when the tech support rep told me you can t use the show with the cloudcam and then was unable to connect me with someone who could actually solve the problem useless is no help less than useless actually makes more work the echo show is less than useless,Negative
for the price you should be able to use as a speaker when talking on the phone i had to use my daughter s beats pill for this function therefore it s not worth all the hype,Negative
just okay product was for my girlfriend doesn t appear she uses it much except to steam music most of the questions i ask it i get nothing i like siri better,Negative
st kindle screen failed had to reboot often customer service couldn t fix replaced nd one screen reboots often customer service offered replace just want one that works can t get upgrade replacement,Negative
very cheap and was not impressed at all never again,Negative
hi i ordered this for my daughter who has an extensive liking of tablets she didnt like it because of lack of google play services and she didnt have the patience to work with it i knew that the os is only amazon specific but despite the apps that can be downloaded she was disappointed i returned it if you are an avid amazon person the tablet works great if you want a google tablet this isn t for you i would recommend these for people that want a good decent tablet that they can read and use amazon apps on,Negative
i bought these as a gift for my adult kids to video chat while in college the second best feature was youtube amazon just sell google home and chromcast for goodness sakes,Negative
difficult to purchase no stock in stores no order online or ship to store available when it did become available it did not work once it turned on i couldn t get any further i could not log onto wifi network though other items in my household work also the product wouldnt move past setting up the clock tried days gave up and returned the item,Negative
this tablet could be so much better if the apps actually worked decently the built in amazon pieces for prime members is great and work flawlessly but it s not enough to overcome the terrible app behavior and countless freezes they need to take a lesson or two from apple,Negative
i didon t care for this tablet downloading apps outside of amazon was really confusing,Negative
i brought this tablet during the black friday sale fast forward to christmas when my year opens it he was happy i set it up for him two days later it crashed never came back on blank screen he was disappointed and so was i,Negative
i can t update facebook and a few other apps it s not what i expected,Negative
too bad amazon turned this tablet into a big advertising tool many apps dont work and the camera is not good,Negative
hard to use and does not support guam online instructions not clear,Negative
it was a bit more involved getting set up but thereafter the function is simply talking to alexia the plug adapter to turn on and off lights tv is useful and certainly worth having,Negative
so i bought my little guys these tablets so that i could repossess my ipad love the free time app but who could ve imagined they wouldn t play netflix so now i m out the money for the tablet and still don t have my ipad back and yes i called amazon numerous times they work after the fix but the next time they go to use them they don t work again the fix takes several minutes as it s force stopping the app clearing cache then doing a hard restart then you have to wait to restart netflix oh and sometimes you have to do it numerous times before it works if it works at all,Negative
this does not give great answers and the connection is not that great exchanging for a google home,Negative
very cheap and was not impressed at all never again,Negative
it s a good device for children because they don t know any better,Negative
i bought these as a gift for my adult kids to video chat while in college the second best feature was youtube amazon just sell google home and chromcast for goodness sakes,Negative
i don t recommend buying this after month of buying this it won t charge or turn on,Negative
less than useless does not work with amazon cloudcam i purchased this from best buy to allow me to monitor my two cloud cams from my kitchen i am very tech savvy and have numerous alexa devices but have been unable to get it to work i tried installing and enabling the amazon cloudcam skill made sure there were no new updates for the show the show automatically updated when i first plugged it in the final straw was when the tech support rep told me you can t use the show with the cloudcam and then was unable to connect me with someone who could actually solve the problem useless is no help less than useless actually makes more work the echo show is less than useless,Negative
was cheap can not run chrome stuff returned to store,Negative
has a very good bluetooth speakers sound quality is good but otherwise she s pretty useless when it comes to get answering questions,Negative
too proprietary the apps my daughter liked i could not install on it for her so basically it was worthless for me and i returned it,Negative
we returned it could not give answers to our questions even though the answers were easily found on google,Negative
i habe the echo and i bought this one fort my son s room but it s not as user friendly i wish i would ve just bought the other one,Negative
hard to use lots of ads and randomly closes apps,Negative
worthless except as a regular echo and a poor excuse for video chat i love my echo devices bathroom pool kitchen other places where i may need hands free voice activated music and info my wife bought me the newest hottest thing i was skeptical but then thought i would use it to help on a project me alexa find videos on f drone alexa youtube is not available amazon won t directly sell chrome products youtube won t play on echo show further testing shows the video call is more limited than iphone or android apps for video so the most useful thing now is the same voice functions that my echos and dots perform unless i want to make all of my video calls and check the weather from a device i can move no more than feet from an outlet,Negative
i waited a couple months to review giving amazon time to make this product equal to the sony dash from nearly a decade ago it isn t the screen provides nothing of value and you can t turn of amazon tips you have near zero customization can t even move the clock to the other side of the screen and something that a sony dash did nearly years ago pandora or prime music as an alarm seriously this is the biggest fail run away from this half baked amazon disaster,Negative
hard to use lots of ads and randomly closes apps,Negative
i bought of the amazon fire tablets because the sales guy said that they were great and ran really fast i have very fast internet and this thing just barely chugs along if you play a game it constantly stalls and freezes the sound quality when i play music is terrible i was planning on buying one for each of my nieces and nephews if they ran well but now i know that wouldn t work for them because they are horrible,Negative
this is not like other android tablets in a bad way,Negative
my first tablet was a kindle i was curious about the updated version very disappointed,Negative
too proprietary the apps my daughter liked i could not install on it for her so basically it was worthless for me and i returned it,Negative
we returned it could not give answers to our questions even though the answers were easily found on google,Negative
i bought this tablet for my year old daughter too many advertisements i would rather pay more and not have a single ad,Negative
too proprietary the apps my daughter liked i could not install on it for her so basically it was worthless for me and i returned it,Negative
too proprietary the apps my daughter liked i could not install on it for her so basically it was worthless for me and i returned it,Negative
too bad amazon turned this tablet into a big advertising tool many apps dont work and the camera is not good,Negative
difficult to purchase no stock in stores no order online or ship to store available when it did become available it did not work once it turned on i couldn t get any further i could not log onto wifi network though other items in my household work also the product wouldnt move past setting up the clock tried days gave up and returned the item,Negative
too proprietary the apps my daughter liked i could not install on it for her so basically it was worthless for me and i returned it,Negative
bought this mostly as a backup and to read a few books since i have a larger cell phone and a back up used it occasionally may or hours of use till this week when i sent my laptop in for repairs so i probably used it a tot this week i was watching my rd primetime video this week and it simply turned off it will not turn on using any power trick such as safe mode it is gone it is toast bought it october it quit on february my old fire lasted or years with more use it had stereo speakers lasted a week on a charge not or days sturdier built this is full of junk i am not just offered more apps it is constantly trying to add them junk junk junk,Negative
my first tablet was a kindle i was curious about the updated version very disappointed,Negative
very cheap and was not impressed at all never again,Negative
purchased this device at launch pack for xx and now youtube doesn t work youtube was one of the main features that i used without youtube you ll be better off buying the echo dot instead,Negative
not a very responsive program very limited information program not user friendly,Negative
not sure will be keeping this worried about hacks that allow active mic,Negative
worthless except as a regular echo and a poor excuse for video chat i love my echo devices bathroom pool kitchen other places where i may need hands free voice activated music and info my wife bought me the newest hottest thing i was skeptical but then thought i would use it to help on a project me alexa find videos on f drone alexa youtube is not available amazon won t directly sell chrome products youtube won t play on echo show further testing shows the video call is more limited than iphone or android apps for video so the most useful thing now is the same voice functions that my echos and dots perform unless i want to make all of my video calls and check the weather from a device i can move no more than feet from an outlet,Negative
this is not like other android tablets in a bad way,Negative
has a very good bluetooth speakers sound quality is good but otherwise she s pretty useless when it comes to get answering questions,Negative
it would not load my books proper took a dozen tries erasing an dreregistering screen too dark,Negative
i think i downloaded new apps i wait to surf the web this thing is so slow to respond my old refurbished ipad is better i really only bought it to stream hulu and netflix i m not excited about lighting up the home screen to find advertisements every day but i guess you get what you pay for i wanted inexpensive i got it don t buy this if you are used to using quick responding electronics,Negative
not a good product short battery life i can only use for minutes,Negative
prior to using the device i decided to recharge it to and was shocked to find out that it takes hours unless you have a lot of time don t buy this device,Negative
too difficult to setup not compatible with other equipment,Negative
it would not load my books proper took a dozen tries erasing an dreregistering screen too dark,Negative
i didon t care for this tablet downloading apps outside of amazon was really confusing,Negative
it would not load my books proper took a dozen tries erasing an dreregistering screen too dark,Negative
less than useless does not work with amazon cloudcam i purchased this from best buy to allow me to monitor my two cloud cams from my kitchen i am very tech savvy and have numerous alexa devices but have been unable to get it to work i tried installing and enabling the amazon cloudcam skill made sure there were no new updates for the show the show automatically updated when i first plugged it in the final straw was when the tech support rep told me you can t use the show with the cloudcam and then was unable to connect me with someone who could actually solve the problem useless is no help less than useless actually makes more work the echo show is less than useless,Negative
i am disappointed that this is not more toddler friendly it is a kindle inside a kid proof case you have to set up child locks etc my biggest complaint is most of the games that are available you have to be connected to the internet i wanted something to take to church in the car etc,Negative
i bought this because i have ebooks in college not only could i not get my ebook i called the school it department they could not either my semester was already started the sales representative at the store told me this is what i needed i ended up buying a tablet from my phone carrier and my ebooks were right there in less than minutes with the schools it department help,Negative
nice size very clear but randomly shuts off cant remove unwanted apps from the home screen if you watch video it buffers alot and laggs,Negative
i do not like this tablet one bit it has to be registered with amazon for it to function and it failed every time i finally had to resort to calling amazon s customer service also not an easy task to get it registered there seems to be glitch in the programming because when it failed again i had to follow the same steps all over again to get it registered i would highly recommend skipping this tablet and getting one that is not tied to any one company s operations programming or software,Negative
the last models of kindle hdx have been terrible we have purchased of each model of kindle and up until the last models they have been great last years had to be replaced or times and for the same problem the slot for the sd card is defective i gave up and bought the newest model it shuts completely down if you try to plug it in to external speakers and sometimes it shuts down for no reason it s going back after the first of the year this is going to be my last year for kindles unless they make them the same quality as before phooey,Negative
i have to say it was a little confusing and frustrating when i was not getting the verification code from amazon i waited for minutes then i requested another code nothing then a nother one and still nothing i started to set up the device at am and by am i was fed up with it i had to step away after about hours we went shopping and at the mall i recieved about codes from amazon,Negative
i can t update facebook and a few other apps it s not what i expected,Negative
not sure why but it kept freezing and ended up having to return it very disappointing,Negative
i do not like this tablet one bit it has to be registered with amazon for it to function and it failed every time i finally had to resort to calling amazon s customer service also not an easy task to get it registered there seems to be glitch in the programming because when it failed again i had to follow the same steps all over again to get it registered i would highly recommend skipping this tablet and getting one that is not tied to any one company s operations programming or software,Negative
prior to using the device i decided to recharge it to and was shocked to find out that it takes hours unless you have a lot of time don t buy this device,Negative
bought this mostly as a backup and to read a few books since i have a larger cell phone and a back up used it occasionally may or hours of use till this week when i sent my laptop in for repairs so i probably used it a tot this week i was watching my rd primetime video this week and it simply turned off it will not turn on using any power trick such as safe mode it is gone it is toast bought it october it quit on february my old fire lasted or years with more use it had stereo speakers lasted a week on a charge not or days sturdier built this is full of junk i am not just offered more apps it is constantly trying to add them junk junk junk,Negative
the tap is a great concept i love my echo so a portable one was that much better however the sound is pretty terrible no bass and can be scratchy it was a good concept just poor execution,Negative
loved my husbands th generation disappointed in my th generation th generation has speakers and sound is much louder than the current th generation i purchased this expecting the same quality in sound or better since i use the kindle to watch my tv shows,Negative
this is not an upgrade by any means my three year old kindle outperformed oasis battery life better than a week with the lights on lowest setting magnetic connector is poorly designed and grows weak two pieces to keep up with unsnaps constantly amazon customer services promises it will resolved in an update,Negative
this is just a regular fire tablet that has protective case,Negative
just okay product was for my girlfriend doesn t appear she uses it much except to steam music most of the questions i ask it i get nothing i like siri better,Negative
the tap is a great concept i love my echo so a portable one was that much better however the sound is pretty terrible no bass and can be scratchy it was a good concept just poor execution,Negative
i brought this tablet during the black friday sale fast forward to christmas when my year opens it he was happy i set it up for him two days later it crashed never came back on blank screen he was disappointed and so was i,Negative
bought this mostly as a backup and to read a few books since i have a larger cell phone and a back up used it occasionally may or hours of use till this week when i sent my laptop in for repairs so i probably used it a tot this week i was watching my rd primetime video this week and it simply turned off it will not turn on using any power trick such as safe mode it is gone it is toast bought it october it quit on february my old fire lasted or years with more use it had stereo speakers lasted a week on a charge not or days sturdier built this is full of junk i am not just offered more apps it is constantly trying to add them junk junk junk,Negative
worst product ever constantly screwing up and filled with ads you have to pay to remove best buy refused to help when i wanted to return it,Negative
i bought this product months back it is very slow i can t open any app in seconds os is different than others so we can t get normal apps easily only one thing i can say is slow slow slow performance i don t know how to replace it need some help from best buy people i don t know whether i got defective piece or this is the actual performance,Negative
this kindle is so overloaded with apps that i will never use despite what one of best buys associates said you cannot remove any of the amazon apps the apps take up too much of the memory i have an i pad and love but bought this as a backup for work unfortunately it bogs down i also don t like that amazon wants access to too much info to set up email so i won t use this for emails either i will likely sell it on craig s list for less than half of what i paid for it,Negative
did not power up at all i am so happy that my grand niece wasn t here and doesn t know about this yet she would have been crying,Negative
was cheap can not run chrome stuff returned to store,Negative
not sure why but it kept freezing and ended up having to return it very disappointing,Negative
i bought these as a gift for my adult kids to video chat while in college the second best feature was youtube amazon just sell google home and chromcast for goodness sakes,Negative
i bought this tablet for my year old daughter too many advertisements i would rather pay more and not have a single ad,Negative
the touch and loading the content is very bad it doesn t respond quickly and it very slow,Negative
too proprietary the apps my daughter liked i could not install on it for her so basically it was worthless for me and i returned it,Negative
super slow not of decent quality i would not buy another memory on it is lacking for gig i will not recommend it to anyone,Negative
i bought this because i have ebooks in college not only could i not get my ebook i called the school it department they could not either my semester was already started the sales representative at the store told me this is what i needed i ended up buying a tablet from my phone carrier and my ebooks were right there in less than minutes with the schools it department help,Negative
i can t update facebook and a few other apps it s not what i expected,Negative
this is not like other android tablets in a bad way,Negative
it would not load my books proper took a dozen tries erasing an dreregistering screen too dark,Negative
qc is really bad on this product and does not catch the voice properly,Negative
it would not load my books proper took a dozen tries erasing an dreregistering screen too dark,Negative
it was too slow he didn t put any attention to it battery didn t last,Negative
not sure why but it kept freezing and ended up having to return it very disappointing,Negative
horrible just like the other i have owned only due to warranties,Negative
i was looking for a kindle whitepaper i saw online for what a deal i ordered it on line and picked it up in the store i got it home and couldn t adjust the brightness after a lengthy time with online customer service i called customer service after minuets with speaking to a female elmer fud that doesn t speak english well i figured i would just return it although it looks identical to the model you can not adjust the brightness that would have been good information before i bought it,Negative
loved my husbands th generation disappointed in my th generation th generation has speakers and sound is much louder than the current th generation i purchased this expecting the same quality in sound or better since i use the kindle to watch my tv shows,Negative
i bought of the amazon fire tablets because the sales guy said that they were great and ran really fast i have very fast internet and this thing just barely chugs along if you play a game it constantly stalls and freezes the sound quality when i play music is terrible i was planning on buying one for each of my nieces and nephews if they ran well but now i know that wouldn t work for them because they are horrible,Negative
it takes forever to download apps i m returning it will be getting something else,Negative
hard to use lots of ads and randomly closes apps,Negative
too proprietary the apps my daughter liked i could not install on it for her so basically it was worthless for me and i returned it,Negative
for the price you should be able to use as a speaker when talking on the phone i had to use my daughter s beats pill for this function therefore it s not worth all the hype,Negative
this tablet could be so much better if the apps actually worked decently the built in amazon pieces for prime members is great and work flawlessly but it s not enough to overcome the terrible app behavior and countless freezes they need to take a lesson or two from apple,Negative
this is not like other android tablets in a bad way,Negative
i do not like this tablet one bit it has to be registered with amazon for it to function and it failed every time i finally had to resort to calling amazon s customer service also not an easy task to get it registered there seems to be glitch in the programming because when it failed again i had to follow the same steps all over again to get it registered i would highly recommend skipping this tablet and getting one that is not tied to any one company s operations programming or software,Negative
i bought this product months back it is very slow i can t open any app in seconds os is different than others so we can t get normal apps easily only one thing i can say is slow slow slow performance i don t know how to replace it need some help from best buy people i don t know whether i got defective piece or this is the actual performance,Negative
too proprietary the apps my daughter liked i could not install on it for her so basically it was worthless for me and i returned it,Negative
hi i ordered this for my daughter who has an extensive liking of tablets she didnt like it because of lack of google play services and she didnt have the patience to work with it i knew that the os is only amazon specific but despite the apps that can be downloaded she was disappointed i returned it if you are an avid amazon person the tablet works great if you want a google tablet this isn t for you i would recommend these for people that want a good decent tablet that they can read and use amazon apps on,Negative
loved my husbands th generation disappointed in my th generation th generation has speakers and sound is much louder than the current th generation i purchased this expecting the same quality in sound or better since i use the kindle to watch my tv shows,Negative
my first tablet was a kindle i was curious about the updated version very disappointed,Negative
hard to use lots of ads and randomly closes apps,Negative
i bought this tablet for my year old daughter too many advertisements i would rather pay more and not have a single ad,Negative
less than useless does not work with amazon cloudcam i purchased this from best buy to allow me to monitor my two cloud cams from my kitchen i am very tech savvy and have numerous alexa devices but have been unable to get it to work i tried installing and enabling the amazon cloudcam skill made sure there were no new updates for the show the show automatically updated when i first plugged it in the final straw was when the tech support rep told me you can t use the show with the cloudcam and then was unable to connect me with someone who could actually solve the problem useless is no help less than useless actually makes more work the echo show is less than useless,Negative
not a very responsive program very limited information program not user friendly,Negative
i am disappointed that this is not more toddler friendly it is a kindle inside a kid proof case you have to set up child locks etc my biggest complaint is most of the games that are available you have to be connected to the internet i wanted something to take to church in the car etc,Negative
looking at the picture and seeing it was th generation i assumed it would be a great device i had an original kindle but i stopped using it because it wasn t backlit i thought an th generation would be backlit and the picture makes it look backlit but it is not after minutes on the phone with amazon trying to make it brighter the technician finally realized that th generation is not supported with backlights i took it back to target and purchased the paperwhite which was more money but definitely worth it the th generation one is smaller so i assumed that was the reason for the price difference target made the experience pleasant,Negative
this does not give great answers and the connection is not that great exchanging for a google home,Negative
the tablet itself works fine but this is the nd one i have gotten with a similar problem the port seems to come defected the charger doesn t stay in and it takes a long time to charge replaced charger with a brand new one and it still has issues,Negative
less than useless does not work with amazon cloudcam i purchased this from best buy to allow me to monitor my two cloud cams from my kitchen i am very tech savvy and have numerous alexa devices but have been unable to get it to work i tried installing and enabling the amazon cloudcam skill made sure there were no new updates for the show the show automatically updated when i first plugged it in the final straw was when the tech support rep told me you can t use the show with the cloudcam and then was unable to connect me with someone who could actually solve the problem useless is no help less than useless actually makes more work the echo show is less than useless,Negative
the last models of kindle hdx have been terrible we have purchased of each model of kindle and up until the last models they have been great last years had to be replaced or times and for the same problem the slot for the sd card is defective i gave up and bought the newest model it shuts completely down if you try to plug it in to external speakers and sometimes it shuts down for no reason it s going back after the first of the year this is going to be my last year for kindles unless they make them the same quality as before phooey,Negative
the screen is too dark and cannot adjust the brightness,Negative
purchased for my father in law this was the most frustrating experience not user friendly not friendly at all stick with a name brand tablet apple samsung etc avoid this device at all costs,Negative
hard to use lots of ads and randomly closes apps,Negative
the tablet itself works fine but this is the nd one i have gotten with a similar problem the port seems to come defected the charger doesn t stay in and it takes a long time to charge replaced charger with a brand new one and it still has issues,Negative
i bought this because i have ebooks in college not only could i not get my ebook i called the school it department they could not either my semester was already started the sales representative at the store told me this is what i needed i ended up buying a tablet from my phone carrier and my ebooks were right there in less than minutes with the schools it department help,Negative
